id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	metabolite	raw.label	class	subclass	label	derived_features	INTERVAL	abbreviation1	abbreviation2	label.no.units
Lu BF EU sex combined 5 SNPs	sJtFHH	XS-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-2.52998480858146	1.78395056297529	0.251164959605425	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	no	xsvldlp	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles
Lu BF EU sex combined 5 SNPs	sJtFHH	XS-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.182715874631046	0.117140048927063	0.118805483989417	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	no	xsvldlp	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles
Lu BF EU sex combined 5 SNPs	sJtFHH	XS-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.619739234560748	0.399353856071873	0.120696948553065	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	no	xsvldlp	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles
Lu BF EU sex combined 5 SNPs	sJtFHH	XS-VLDL-P.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.171292634821789	0.12504056038025	0.24258055981531	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	no	xsvldlp	XS-VLDL-P	XS-VLDL-P	Concentration of very small VLDL particles
Lu BF EU sex combined 5 SNPs	Sxo96P	L-HDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.0151441873248	1.91959241402296	0.633549786492195	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	Sxo96P	L-HDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.256671189359133	0.129063079569513	0.0467313797875825	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	Sxo96P	L-HDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.110533832210835	0.376853141371461	0.769287163137267	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	Sxo96P	L-HDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.275541671237075	0.127889825973485	0.0974856900952093	lhdlfcpct	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	yes	lhdlfc_	L-HDL-FC_%	L-HDL-FC_percent	Free cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	sYqqyJ	HDL2-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.2356675163168	1.62714271767998	0.502828944816822	hdl2c	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	no	hdl2c	HDL2-C	HDL2-C	Total cholesterol in HDL2
Lu BF EU sex combined 5 SNPs	sYqqyJ	HDL2-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.25693379253604	0.117325347649356	0.0285296267272523	hdl2c	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	no	hdl2c	HDL2-C	HDL2-C	Total cholesterol in HDL2
Lu BF EU sex combined 5 SNPs	sYqqyJ	HDL2-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.104741067377495	0.332694095156908	0.752893048062983	hdl2c	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	no	hdl2c	HDL2-C	HDL2-C	Total cholesterol in HDL2
Lu BF EU sex combined 5 SNPs	sYqqyJ	HDL2-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.290151187204198	0.130946977561331	0.0910374105053383	hdl2c	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	no	hdl2c	HDL2-C	HDL2-C	Total cholesterol in HDL2
Lu BF EU sex combined 5 SNPs	TBju6U	L-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.95375148152999	2.38466381111248	0.472644298320726	lhdlcpct	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	lhdlc_	L-HDL-C_%	L-HDL-C_percent	Total cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	TBju6U	L-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.207123389753417	0.111693936682529	0.0636843181471176	lhdlcpct	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	lhdlc_	L-HDL-C_%	L-HDL-C_percent	Total cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	TBju6U	L-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.327341589803385	0.486323422338357	0.500887213290927	lhdlcpct	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	lhdlc_	L-HDL-C_%	L-HDL-C_percent	Total cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	TBju6U	L-HDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.209735637781214	0.130347551879518	0.182889525915416	lhdlcpct	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	yes	lhdlc_	L-HDL-C_%	L-HDL-C_percent	Total cholesterol to total lipids ratio in large HDL
Lu BF EU sex combined 5 SNPs	tknTLZ	Leu.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.338911153069273	0.697538949583145	0.660338637307677	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Lu BF EU sex combined 5 SNPs	tknTLZ	Leu.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.340998235971456	0.11646610832874	0.00341286950006069	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Lu BF EU sex combined 5 SNPs	tknTLZ	Leu.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.206118531454059	0.132745985174363	0.120487907917319	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Lu BF EU sex combined 5 SNPs	tknTLZ	Leu.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.358592484111726	0.14117982829857	0.0639829682867718	leu	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	no	leu	Leu	Leu	Leucine
Lu BF EU sex combined 5 SNPs	TlEyLu	M-HDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	1.58012066415802	1.74841190230459	0.432746648657531	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Lu BF EU sex combined 5 SNPs	TlEyLu	M-HDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.164367050491035	0.118454291542452	0.165259201572635	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Lu BF EU sex combined 5 SNPs	TlEyLu	M-HDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.275935560796309	0.361394242533242	0.445147023625002	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Lu BF EU sex combined 5 SNPs	TlEyLu	M-HDL-CE_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.141782061527001	0.11489110493116	0.28473043984473	mhdlcepct	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	yes	mhdlce_	M-HDL-CE_%	M-HDL-CE_percent	Cholesterol esters to total lipids ratio in medium HDL
Lu BF EU sex combined 5 SNPs	U7c5bh	XL-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	2.1533832721396	2.43764753301638	0.442082745248656	xlhdlplpct	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	yes	xlhdlpl_	XL-HDL-PL_%	XL-HDL-PL_percent	Phospholipids to total lipds ratio in very large HDL
Lu BF EU sex combined 5 SNPs	U7c5bh	XL-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.268933573092538	0.113666734751828	0.0179822654020497	xlhdlplpct	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	yes	xlhdlpl_	XL-HDL-PL_%	XL-HDL-PL_percent	Phospholipids to total lipds ratio in very large HDL
Lu BF EU sex combined 5 SNPs	U7c5bh	XL-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.257977594747331	0.507377940705335	0.611136025591934	xlhdlplpct	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	yes	xlhdlpl_	XL-HDL-PL_%	XL-HDL-PL_percent	Phospholipids to total lipds ratio in very large HDL
Lu BF EU sex combined 5 SNPs	U7c5bh	XL-HDL-PL_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.277386501322081	0.114145096338927	0.071971492479516	xlhdlplpct	Phospholipids in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Phospholipids to total lipid ratio (%)	yes	xlhdlpl_	XL-HDL-PL_%	XL-HDL-PL_percent	Phospholipids to total lipds ratio in very large HDL
Lu BF EU sex combined 5 SNPs	U96Csu	L-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.280611299623502	0.424777555304666	0.556060984605694	lvldlcpct	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	lvldlc_	L-VLDL-C_%	L-VLDL-C_percent	Total cholesterol to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	U96Csu	L-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.00418442404299524	0.113825598161227	0.97067500149974	lvldlcpct	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	lvldlc_	L-VLDL-C_%	L-VLDL-C_percent	Total cholesterol to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	U96Csu	L-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0743773088128707	0.0836015690446363	0.373646313863849	lvldlcpct	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	lvldlc_	L-VLDL-C_%	L-VLDL-C_percent	Total cholesterol to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	U96Csu	L-VLDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0709337938649759	0.161893778566583	0.683900255191264	lvldlcpct	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	yes	lvldlc_	L-VLDL-C_%	L-VLDL-C_percent	Total cholesterol to total lipids ratio in large VLDL
Lu BF EU sex combined 5 SNPs	uBcDlx	UnsatDeg.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	0.565755152307431	0.531453753019838	0.365165645289604	unsatdeg	Estimated degree of unsaturation	Fatty acids	Fatty acids	Degree of unsaturation	no	unsat	UnsatDeg	UnsatDeg	Estimated degree of unsaturation
Lu BF EU sex combined 5 SNPs	uBcDlx	UnsatDeg.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.00424530743139594	0.106459976277662	0.968191165708888	unsatdeg	Estimated degree of unsaturation	Fatty acids	Fatty acids	Degree of unsaturation	no	unsat	UnsatDeg	UnsatDeg	Estimated degree of unsaturation
Lu BF EU sex combined 5 SNPs	uBcDlx	UnsatDeg.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	0.0546834316340078	0.115629272158097	0.63627003187767	unsatdeg	Estimated degree of unsaturation	Fatty acids	Fatty acids	Degree of unsaturation	no	unsat	UnsatDeg	UnsatDeg	Estimated degree of unsaturation
Lu BF EU sex combined 5 SNPs	uBcDlx	UnsatDeg.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0250283704217591	0.139459653531636	0.866295543854466	unsatdeg	Estimated degree of unsaturation	Fatty acids	Fatty acids	Degree of unsaturation	no	unsat	UnsatDeg	UnsatDeg	Estimated degree of unsaturation
Lu BF EU sex combined 5 SNPs	uhL969	S-HDL-CE.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-3.33809729940048	2.79630086992591	0.31836514517373	shdlce	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	no	shdlce	S-HDL-CE	S-HDL-CE	Cholesterol esters in small HDL
Lu BF EU sex combined 5 SNPs	uhL969	S-HDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0330304000562387	0.116598522437501	0.776959770914844	shdlce	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	no	shdlce	S-HDL-CE	S-HDL-CE	Cholesterol esters in small HDL
Lu BF EU sex combined 5 SNPs	uhL969	S-HDL-CE.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.637809907436975	0.609029752261106	0.294981640746082	shdlce	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	no	shdlce	S-HDL-CE	S-HDL-CE	Cholesterol esters in small HDL
Lu BF EU sex combined 5 SNPs	uhL969	S-HDL-CE.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0297644600084856	0.115780352645352	0.809801697624836	shdlce	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	no	shdlce	S-HDL-CE	S-HDL-CE	Cholesterol esters in small HDL
Lu BF EU sex combined 5 SNPs	ULQRNm	S-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.293982682918797	0.390294870068037	0.506031922320231	svldlfc	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	no	svldlfc	S-VLDL-FC	S-VLDL-FC	Free cholesterol in small VLDL
Lu BF EU sex combined 5 SNPs	ULQRNm	S-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.139837141503294	0.104934046955299	0.182656751685983	svldlfc	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	no	svldlfc	S-VLDL-FC	S-VLDL-FC	Free cholesterol in small VLDL
Lu BF EU sex combined 5 SNPs	ULQRNm	S-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.143206826384515	0.0509059783522365	0.00490567422028336	svldlfc	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	no	svldlfc	S-VLDL-FC	S-VLDL-FC	Free cholesterol in small VLDL
Lu BF EU sex combined 5 SNPs	ULQRNm	S-VLDL-FC.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0520716530891665	0.149341603413606	0.744912606182923	svldlfc	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	no	svldlfc	S-VLDL-FC	S-VLDL-FC	Free cholesterol in small VLDL
Lu BF EU sex combined 5 SNPs	UQI8eQ	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.64822917490648	0.935734989537981	0.176381943334808	idlfcpct	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	yes	idlfc_	IDL-FC_%	IDL-FC_percent	Free cholesterol to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	UQI8eQ	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.223561648616724	0.123710454249135	0.0707410349715872	idlfcpct	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	yes	idlfc_	IDL-FC_%	IDL-FC_percent	Free cholesterol to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	UQI8eQ	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.421372111532421	0.223942119846678	0.0598887572708416	idlfcpct	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	yes	idlfc_	IDL-FC_%	IDL-FC_percent	Free cholesterol to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	UQI8eQ	IDL-FC_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.185676204202246	0.128812816183502	0.22290688015292	idlfcpct	Free cholesterol in IDL to total lipids in IDL ratio (%)	Lipoprotein subclasses ratios	IDL ratios	Free cholesterol to total lipid ratio (%)	yes	idlfc_	IDL-FC_%	IDL-FC_percent	Free cholesterol to total lipids ratio in IDL
Lu BF EU sex combined 5 SNPs	V8aUfa	MUFA.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.588116467651322	0.597742598057624	0.397714988144539	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Lu BF EU sex combined 5 SNPs	V8aUfa	MUFA.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	-0.0680083996488396	0.117879292610413	0.563985028035671	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Lu BF EU sex combined 5 SNPs	V8aUfa	MUFA.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0807532461734816	0.126481644226834	0.523175438878782	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Lu BF EU sex combined 5 SNPs	V8aUfa	MUFA.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.0556178393565707	0.133611700295497	0.698581692585988	mufa	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	no	mufa	MUFA	MUFA	Monounsaturated fatty acids; 16:1, 18:1
Lu BF EU sex combined 5 SNPs	vEkt4f	VLDL-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-0.385642730749214	0.84301230950135	0.678437887618945	vldlc	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	no	vldlc	VLDL-C	VLDL-C	Total cholesterol in VLDL
Lu BF EU sex combined 5 SNPs	vEkt4f	VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0231771878080503	0.13064762451338	0.859192408469096	vldlc	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	no	vldlc	VLDL-C	VLDL-C	Total cholesterol in VLDL
Lu BF EU sex combined 5 SNPs	vEkt4f	VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.0119762456153855	0.164847713091727	0.942084351497374	vldlc	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	no	vldlc	VLDL-C	VLDL-C	Total cholesterol in VLDL
Lu BF EU sex combined 5 SNPs	vEkt4f	VLDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	-0.149582227399065	0.221142291894942	0.535876588651724	vldlc	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	no	vldlc	VLDL-C	VLDL-C	Total cholesterol in VLDL
Lu BF EU sex combined 5 SNPs	Vl8clq	M-LDL-C.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.4383054018627	3.83752636889493	0.331189121473384	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	Vl8clq	M-LDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0099049104134249	0.11097307711902	0.928879195808277	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	Vl8clq	M-LDL-C.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.900842214307824	0.826603848487837	0.275796275463952	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	Vl8clq	M-LDL-C.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0170027351996911	0.126647287706247	0.899686809487868	mldlc	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	no	mldlc	M-LDL-C	M-LDL-C	Total cholesterol in medium LDL
Lu BF EU sex combined 5 SNPs	vRldnY	L-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-4.01521813044533	3.49070975641978	0.333410216321402	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Lu BF EU sex combined 5 SNPs	vRldnY	L-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.0351441133579575	0.104683095519673	0.737082710279817	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Lu BF EU sex combined 5 SNPs	vRldnY	L-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.777533452237814	0.752981444924272	0.301788136175413	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Lu BF EU sex combined 5 SNPs	vRldnY	L-LDL-C_percent.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.0257514203704008	0.113484217582783	0.831614072507407	lldlcpct	 Total cholesterol in large LDL to total lipids in large LDL ratio (%)	Lipoprotein subclasses ratios	Large LDL ratios	Total cholesterol to total lipid ratio (%)	yes	lldlc_	L-LDL-C_%	L-LDL-C_percent	Total cholesterol to total lipids ratio in large LDL
Lu BF EU sex combined 5 SNPs	w024O1	L-VLDL-PL.txt	Lu BF EU sex combined 5 SNPs	MR Egger	5	-1.76317356113932	2.66986234300804	0.556178067367139	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Lu BF EU sex combined 5 SNPs	w024O1	L-VLDL-PL.txt	Lu BF EU sex combined 5 SNPs	Weighted median	5	0.170507563484348	0.148362045677389	0.250446011305907	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Lu BF EU sex combined 5 SNPs	w024O1	L-VLDL-PL.txt	Lu BF EU sex combined 5 SNPs	Inverse variance weighted (multiplicative random effects)	5	-0.504609973136542	0.524325777278766	0.335849819704007	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
Lu BF EU sex combined 5 SNPs	w024O1	L-VLDL-PL.txt	Lu BF EU sex combined 5 SNPs	Weighted mode	5	0.142352423088926	0.1351404428317	0.351596137105964	lvldlpl	Phospholipids in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Phospholipids (mmol/l)	no	lvldlpl	L-VLDL-PL	L-VLDL-PL	Phospholipids in large VLDL
