name1,name2,name3,name4,name5,mean_cp,mean_odds,uniq_a,uniq_b,shared,score,treeLevel
Lipids (lipd),ASSOCIATED_WITH,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.54e-07,35.02,6,31,0,7.16,8.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,99.57,13,9,0,15.23,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),9.71e-23,98.63,13,194,0,13.87,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.37e-10,97.36,13,17,0,22.94,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),2.76e-19,98.62,13,29,0,18.83,11.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.99e-10,100.81,13,14,0,25.07,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,96.61,13,12,0,23.08,5.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.95e-22,95.43,13,48,0,16.52,11.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.51e-19,98.82,13,29,0,18.83,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),9.71e-23,95.87,13,98,0,14.72,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),2.33e-09,94.53,13,24,0,20.04,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.76e-07,100.95,13,10,0,17.69,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.21e-08,93.3,13,37,0,17.57,7.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),6.73e-09,95.11,13,20,0,21.45,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),9.71e-23,96.76,13,94,0,14.8,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,102.55,13,8,0,12.92,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (popg),3.13e-13,99.43,13,19,0,21.89,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.2e-11,96.58,12,20,1,19.2,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),2.78e-09,101.76,13,12,0,23.08,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),2.63e-09,109.48,13,10,0,17.69,21.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.18e-08,102.06,13,10,0,17.69,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),2.25e-11,96.38,13,21,0,21.05,21.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),2.69e-13,97.99,13,21,0,21.05,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),9.02e-17,96.12,13,32,0,18.28,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.53e-08,103.47,13,10,0,17.69,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),9.71e-23,102.44,13,39,0,17.33,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),9.71e-23,106.42,13,44,0,16.84,11.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",9.71e-23,99.3,13,113,0,14.5,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,96.82,13,11,0,20.31,11.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,96.55,13,11,0,20.31,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.59e-07,97.01,13,12,0,23.08,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.18e-10,94.9,13,25,0,19.76,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (humn)",9.71e-23,100.58,13,87,0,14.94,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),6.16e-16,95.57,13,33,0,18.12,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),9.71e-23,98.3,13,41,0,17.12,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),8.87e-14,98.47,13,21,0,21.05,1.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",5e-11,96.14,13,21,0,21.05,9.0
Waist circumference (fndg),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),9.71e-23,97.08,13,1021,0,13.17,11.0
Adiponectin (aapp),CAUSES,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",7.38e-08,74.7,5,16,0,6.56,9.0
Adiponectin (aapp),CAUSES,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),9.67e-07,79.87,5,9,0,7.78,9.0
Adiponectin (aapp),CAUSES,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.45e-07,72.26,5,31,0,5.81,11.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,cohort (popg),7.31e-14,486.96,6,77,0,6.47,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,Participant (humn),1e-08,487.3,6,16,0,8.25,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,Young adult (aggp),4.08e-06,486.75,6,12,0,9.0,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,Middle Aged (aggp),4.35e-10,487.09,6,19,0,7.89,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PREDISPOSES,Atherosclerosis (dsyn),1.38e-09,485.87,6,22,0,7.64,8.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,Outpatients (podg),5.76e-08,484.88,6,24,0,7.5,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,General Population (popg),7.31e-14,486.59,6,42,0,6.86,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),ISA,Cardiovascular Diseases (dsyn),7.31e-14,487.84,6,102,0,6.35,5.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),CAUSES,Heart failure (dsyn),3.34e-07,487.43,6,13,0,8.77,8.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),PROCESS_OF,Participant (humn),7.31e-14,487.17,6,83,0,6.43,1.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),ISA,Death (finding) (fndg),7.31e-14,489.76,6,250,0,6.14,5.0
adiposity (orga),ASSOCIATED_WITH,Coronary heart disease (dsyn),CAUSES,Cessation of life (orgf),7.31e-14,486.93,6,194,0,6.19,8.0
Hyperinsulinism (dsyn),COEXISTS_WITH,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",9.77e-07,35.63,5,16,0,6.56,9.0
Hyperinsulinism (dsyn),COEXISTS_WITH,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),1.87e-06,40.79,5,9,0,7.78,9.0
Hyperinsulinism (dsyn),COEXISTS_WITH,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.05e-06,33.18,5,31,0,5.81,9.0
Adipocytes (cell),PART_OF,Caucasoid Race (popg),ISA,Racial group (popg),1.94e-42,28.07,56,136,0,79.06,3.0
Adipocytes (cell),PART_OF,Caucasoid Race (popg),ISA,Ethnic group (popg),1.23e-33,27.2,56,188,0,72.68,3.0
Adipocytes (cell),PART_OF,Caucasoid Race (popg),ISA,Population Group (popg),2.53e-06,28.09,56,20,0,27.14,3.0
Magnetic Resonance Imaging (diap),METHOD_OF,Magnetic Resonance Spectroscopy (diap),USES,Mandibular right second molar prosthesis (medd),2.68e-07,88.33,8,3,0,4.12,6.0
Magnetic Resonance Imaging (diap),METHOD_OF,Magnetic Resonance Spectroscopy (diap),USES,Protons (elii),7.3e-14,88.39,8,35,0,9.83,6.0
CLOCK gene|CLOCK (gngm),PART_OF,Adipose tissue (tisu),PART_OF,Epididymis (bpoc),9.47e-09,321.59,4,5,0,7.2,3.0
Abdomen (blor),LOCATION_OF,Magnetic Resonance Imaging (diap),DIAGNOSES,Glioblastoma (neop),3.75e-08,17.19,27,18,0,30.0,2.0
Abdomen (blor),LOCATION_OF,Magnetic Resonance Imaging (diap),DIAGNOSES,Congenital diaphragmatic hernia (cgab),2.51e-07,22.47,27,10,0,13.7,2.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),USES,Medicare (rnlw),1.89e-08,82.29,5,20,0,6.25,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,Single Nucleotide Polymorphism (nusq),2.05e-08,79.48,5,65,0,5.38,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),USES,Treats (clas),3.93e-07,81.8,5,16,0,6.56,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,Calcium (bacs),4.11e-06,82.05,5,13,0,6.92,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),USES,Classification (clas),3.02e-08,83.04,5,16,0,6.56,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,Sodium (elii),3.49e-06,88.44,5,8,0,8.12,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,C-reactive protein (aapp),1.81e-08,81.92,5,23,0,6.09,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,TP53 gene|TP53 (aapp),1.79e-08,82.81,5,22,0,6.14,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),USES,Tissue Microarray (resd),9.02e-07,82.74,5,13,0,6.92,1.0
BONE MASS (dsyn),PROCESS_OF,cohort (popg),LOCATION_OF,ERBB2 gene|ERBB2 (aapp),1.95e-08,84.74,5,15,0,6.67,1.0
Metabolic syndrome (dsyn),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),9.86e-07,22.52,6,18,0,8.0,1.0
Insulin Resistance (patf),PREDISPOSES,Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),7.88e-07,81.28,4,23,0,4.7,21.0
Insulin Resistance (patf),PREDISPOSES,Non-alcoholic fatty liver (dsyn),CAUSES,Chronic liver disease NOS (dsyn),7.88e-07,80.72,4,57,0,4.28,11.0
Insulin Resistance (patf),PREDISPOSES,Non-alcoholic fatty liver (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),1.08e-06,89.19,4,9,0,5.78,9.0
adiposity (orga),ASSOCIATED_WITH,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cerebrovascular accident (dsyn),5.01e-07,405.49,5,16,0,6.56,8.0
adiposity (orga),ASSOCIATED_WITH,"Sleep Apnea, Obstructive (dsyn)",PREDISPOSES,Cardiovascular morbidity (dsyn),2.79e-11,415.7,5,26,0,5.96,8.0
Obese build (orga),ASSOCIATED_WITH,Non-alcoholic fatty liver (dsyn),PREDISPOSES,Cardiovascular Diseases (dsyn),2.8e-10,139.5,7,23,0,9.13,8.0
Obese build (orga),ASSOCIATED_WITH,Non-alcoholic fatty liver (dsyn),CAUSES,Chronic liver disease NOS (dsyn),2.89e-13,138.95,7,57,0,7.86,8.0
Obese build (orga),ASSOCIATED_WITH,Non-alcoholic fatty liver (dsyn),COEXISTS_WITH,Cardiovascular Diseases (dsyn),2.91e-07,147.41,7,9,0,12.44,8.0
Physical activity (dora),CAUSES,Body Weight decreased (fndg),PROCESS_OF,Survivors (humn),3.6e-06,60.04,4,12,0,5.33,1.0
Physical activity (dora),CAUSES,Body Weight decreased (fndg),ISA,Physical findings (sosy),2.61e-06,57.41,4,24,0,4.67,5.0
Skinfold Thickness (diap),AFFECTS,Pregnancy (orgf),PROCESS_OF,Survivors (humn),4.77e-07,568.17,3,15,0,3.6,1.0
Skinfold Thickness (diap),AFFECTS,Pregnancy (orgf),PROCESS_OF,"Twins, Dizygotic (humn)",4.66e-07,564.65,3,60,0,3.15,1.0
Skinfold Thickness (diap),AFFECTS,Pregnancy (orgf),PROCESS_OF,Monoamniotic twins (podg),4.66e-07,565.52,3,33,0,3.27,1.0
Skinfold Thickness (diap),AFFECTS,Pregnancy (orgf),PROCESS_OF,Singleton (humn),4.66e-07,564.16,3,357,0,3.03,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,156.18,5,9,0,7.78,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),1.22e-09,155.24,5,194,0,5.13,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),1.56e-09,153.97,5,17,0,6.47,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),1.22e-09,155.23,5,29,0,5.86,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.42e-09,157.42,5,14,0,6.79,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,153.22,5,12,0,7.08,5.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.22e-09,152.04,5,48,0,5.52,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.22e-09,155.44,5,29,0,5.86,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.22e-09,152.48,5,98,0,5.26,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),3.55e-09,151.14,5,24,0,6.04,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.77e-07,157.56,5,10,0,7.5,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.34e-08,149.92,5,37,0,5.68,7.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),7.95e-09,151.72,5,20,0,6.25,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.22e-09,153.37,5,94,0,5.27,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,159.16,5,8,0,8.12,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (popg),1.22e-09,156.04,5,19,0,6.32,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.23e-09,153.19,5,21,0,6.19,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),4e-09,158.37,5,12,0,7.08,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),3.86e-09,166.09,5,10,0,7.5,21.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.3e-08,158.67,5,10,0,7.5,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),1.24e-09,152.99,5,21,0,6.19,21.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),1.22e-09,154.6,5,21,0,6.19,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),1.22e-09,152.73,5,32,0,5.78,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.65e-08,160.09,5,10,0,7.5,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),1.22e-09,159.05,5,39,0,5.64,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),1.22e-09,163.03,5,44,0,5.57,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",1.22e-09,155.91,5,113,0,5.22,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,153.43,5,11,0,7.27,11.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,153.16,5,11,0,7.27,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.61e-07,153.62,5,12,0,7.08,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.34e-09,151.52,5,25,0,6.0,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (humn)",1.22e-09,157.19,5,87,0,5.29,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),1.22e-09,152.18,5,33,0,5.76,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),1.22e-09,154.92,5,41,0,5.61,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),1.22e-09,155.08,5,21,0,6.19,1.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",1.27e-09,152.75,5,21,0,6.19,9.0
Leptin|LEP (aapp),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),1.22e-09,153.7,5,1021,0,5.02,11.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Glomerular Filtration Rate (ortf),2.59e-06,78.47,14,9,0,14.79,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),4.72e-23,77.52,14,194,0,15.01,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Middle Aged (aggp),3.37e-10,76.25,14,17,0,25.53,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Hospitalization (hlca),2.76e-19,77.52,14,29,0,20.76,11.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Western society (popg),1.99e-10,79.7,14,14,0,28.0,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),ISA,Heart failure (dsyn),1.06e-06,75.51,14,12,0,22.29,5.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Disability NOS (patf),1.45e-22,74.33,14,48,0,18.08,11.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),1.51e-19,77.72,14,29,0,20.76,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),4.72e-23,74.76,14,98,0,16.0,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Metabolic syndrome (dsyn),2.33e-09,73.43,14,24,0,22.17,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Long-Term Survivors (podg),1.76e-07,79.84,14,10,0,17.14,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),AFFECTS,Pathogenesis (patf),1.21e-08,72.2,14,37,0,19.3,7.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetes Mellitus (dsyn),6.73e-09,74.0,14,20,0,23.8,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,cohort (popg),4.72e-23,75.65,13,93,1,14.82,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Coronary heart disease (dsyn),2.34e-06,81.44,14,8,0,12.57,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Population Group (popg),3.13e-13,78.32,14,19,0,24.32,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Survivors (humn),1.2e-11,75.47,14,21,0,23.33,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Death (finding) (fndg),2.78e-09,80.65,14,12,0,22.29,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Cardiovascular morbidity (dsyn),2.63e-09,88.37,14,10,0,17.14,21.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Cancer Survivor (podg),8.18e-08,80.96,14,10,0,17.14,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PREDISPOSES,Atherosclerosis (dsyn),2.25e-11,75.27,14,21,0,23.33,21.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Chronic Obstructive Airway Disease (dsyn),2.69e-13,76.88,14,21,0,23.33,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Participant (humn),9.02e-17,75.01,14,32,0,20.12,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,modern society (popg),3.53e-08,82.37,14,10,0,17.14,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,End stage renal failure (dsyn),4.72e-23,81.34,14,39,0,19.03,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,follow-up (hlca),4.72e-23,85.31,14,44,0,18.45,11.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",4.72e-23,78.19,14,113,0,15.73,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Myocardial Infarction (dsyn),2.75e-06,75.72,14,11,0,19.64,11.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Vitamin D Deficiency (dsyn),4.17e-06,75.44,14,11,0,19.64,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,Japanese Population (popg),5.59e-07,75.9,14,12,0,22.29,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,African American (popg),1.18e-10,73.8,14,25,0,21.84,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,"Recipient, Transplant (humn)",4.72e-23,79.47,14,87,0,16.25,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,Diabetic (fndg),6.16e-16,74.46,14,33,0,19.94,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,General Population (popg),4.73e-23,77.2,14,41,0,18.78,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),PROCESS_OF,High Risk Populations (popg),8.87e-14,77.37,14,21,0,23.33,1.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),COEXISTS_WITH,"Diabetes Mellitus, Insulin-Dependent (dsyn)",5e-11,75.03,14,21,0,23.33,9.0
Body mass index (clna),PREDISPOSES,Cardiovascular Diseases (dsyn),CAUSES,Cessation of life (orgf),4.72e-23,75.98,14,1021,0,14.19,11.0
Organ (bpoc),LOCATION_OF,Insulin Resistance (patf),COEXISTS_WITH,"Kidney Failure, Chronic (dsyn)",1.54e-06,68.67,4,16,0,5.0,2.0
Organ (bpoc),LOCATION_OF,Insulin Resistance (patf),COEXISTS_WITH,Critical Illness (dsyn),2.43e-06,73.84,4,9,0,5.78,2.0
Organ (bpoc),LOCATION_OF,Insulin Resistance (patf),PREDISPOSES,Cardiovascular Diseases (dsyn),1.61e-06,66.22,4,31,0,4.52,2.0
Diabetic (fndg),PROCESS_OF,Participant (humn),USES,Medicare (rnlw),1.16e-09,18.07,15,18,0,27.5,1.0
Proteome (aapp),PART_OF,Adipose tissue (tisu),PART_OF,Epididymis (bpoc),1.41e-08,82.8,5,5,0,10.0,3.0
adiposity (orga),ASSOCIATED_WITH,Chronic Obstructive Airway Disease (dsyn),PROCESS_OF,cohort (popg),2.67e-07,847.39,3,20,0,3.45,1.0
adiposity (orga),ASSOCIATED_WITH,Chronic Obstructive Airway Disease (dsyn),CAUSES,Disability NOS (patf),2.49e-07,850.54,3,36,0,3.25,8.0
adiposity (orga),ASSOCIATED_WITH,Chronic Obstructive Airway Disease (dsyn),ISA,Respiration Disorders (dsyn),2.49e-07,847.17,3,59,0,3.15,5.0
