id.exposure	id.outcome	outcome	exposure	method	nsnp	b	se	pval	subcategory.outcome	name	lower_ci	upper_ci	metabolite	raw.label	class	subclass	label	label.no.units	derived_features
Shungin WHRadjBMI EU sex combined 53 SNPs	943	Cholesterol esters in very large HDL || id:943	WHRadjBMI_Shungin_53	MR Egger	51	-0.226758325825462	0.190781679427693	0.240335645325544	Lipid	Cholesterol esters in very large HDL	-0.60069041750374	0.147173765852816	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Shungin WHRadjBMI EU sex combined 53 SNPs	943	Cholesterol esters in very large HDL || id:943	WHRadjBMI_Shungin_53	Weighted median	51	-0.173147763342799	0.0882508707643185	0.0497630714472941	Lipid	Cholesterol esters in very large HDL	-0.346119470040863	-0.000176056644734718	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Shungin WHRadjBMI EU sex combined 53 SNPs	943	Cholesterol esters in very large HDL || id:943	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	-0.0978512343390223	0.0641405803439257	0.127115864595	Lipid	Cholesterol esters in very large HDL	-0.223566771813117	0.0278643031350721	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Shungin WHRadjBMI EU sex combined 53 SNPs	943	Cholesterol esters in very large HDL || id:943	WHRadjBMI_Shungin_53	Weighted mode	51	-0.167581087097581	0.127216267253562	0.193745417830226	Lipid	Cholesterol esters in very large HDL	-0.416924970914562	0.0817627967194005	xlhdlce	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no
Shungin WHRadjBMI EU sex combined 53 SNPs	944	Free cholesterol in very large HDL || id:944	WHRadjBMI_Shungin_53	MR Egger	51	-0.336723989989844	0.238490309689619	0.164299233014303	Lipid	Free cholesterol in very large HDL	-0.804164996981497	0.130717017001809	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Shungin WHRadjBMI EU sex combined 53 SNPs	944	Free cholesterol in very large HDL || id:944	WHRadjBMI_Shungin_53	Weighted median	51	-0.307593940198092	0.0832854309119341	0.000221405930990049	Lipid	Free cholesterol in very large HDL	-0.470833384785483	-0.144354495610701	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Shungin WHRadjBMI EU sex combined 53 SNPs	944	Free cholesterol in very large HDL || id:944	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	-0.202341071105268	0.0701455832423324	0.00391926853461087	Lipid	Free cholesterol in very large HDL	-0.33982641426024	-0.0648557279502965	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Shungin WHRadjBMI EU sex combined 53 SNPs	944	Free cholesterol in very large HDL || id:944	WHRadjBMI_Shungin_53	Weighted mode	51	-0.307527157458243	0.126044285217065	0.0182829333055982	Lipid	Free cholesterol in very large HDL	-0.55457395648369	-0.0604803584327956	xlhdlfc	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no
Shungin WHRadjBMI EU sex combined 53 SNPs	945	Total lipids in very large HDL || id:945	WHRadjBMI_Shungin_53	MR Egger	51	-0.377265065309099	0.225051016375427	0.100038855503033	Lipid	Total lipids in very large HDL	-0.818365057404936	0.0638349267867379	xlhdll	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	945	Total lipids in very large HDL || id:945	WHRadjBMI_Shungin_53	Weighted median	51	-0.25281645301817	0.0854415776779556	0.00308699771643409	Lipid	Total lipids in very large HDL	-0.420281945266963	-0.085350960769377	xlhdll	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	945	Total lipids in very large HDL || id:945	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	-0.178751690279707	0.0679125243748641	0.00848620637001595	Lipid	Total lipids in very large HDL	-0.311860238054441	-0.0456431425049734	xlhdll	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	945	Total lipids in very large HDL || id:945	WHRadjBMI_Shungin_53	Weighted mode	51	-0.326560830877448	0.130491150121557	0.0156447441252703	Lipid	Total lipids in very large HDL	-0.5823234851157	-0.0707981766391964	xlhdll	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	946	Concentration of very large HDL particles || id:946	WHRadjBMI_Shungin_53	MR Egger	51	-0.449931464950503	0.212665626537374	0.0394790821360576	Lipid	Concentration of very large HDL particles	-0.866756092963756	-0.03310683693725	xlhdlp	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	946	Concentration of very large HDL particles || id:946	WHRadjBMI_Shungin_53	Weighted median	51	-0.236668651890193	0.0836501410557342	0.00466546391318649	Lipid	Concentration of very large HDL particles	-0.400622928359432	-0.072714375420954	xlhdlp	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	946	Concentration of very large HDL particles || id:946	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	-0.187690281575201	0.0648158587385378	0.00378258094137049	Lipid	Concentration of very large HDL particles	-0.314729364702735	-0.0606511984476669	xlhdlp	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	946	Concentration of very large HDL particles || id:946	WHRadjBMI_Shungin_53	Weighted mode	51	-0.277847822307165	0.125818928519725	0.031835853338303	Lipid	Concentration of very large HDL particles	-0.524452922205826	-0.031242722408504	xlhdlp	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	947	Phospholipids in very large HDL || id:947	WHRadjBMI_Shungin_53	MR Egger	51	-0.509519604673979	0.234963371716381	0.0350032188605396	Lipid	Phospholipids in very large HDL	-0.970047813238086	-0.0489913961098724	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	947	Phospholipids in very large HDL || id:947	WHRadjBMI_Shungin_53	Weighted median	51	-0.363531234023601	0.0888013664038403	4.24438752227832e-05	Lipid	Phospholipids in very large HDL	-0.537581912175128	-0.189480555872074	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	947	Phospholipids in very large HDL || id:947	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	-0.260877562068506	0.0712653464799984	0.000251575236261478	Lipid	Phospholipids in very large HDL	-0.400557641169303	-0.121197482967709	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	947	Phospholipids in very large HDL || id:947	WHRadjBMI_Shungin_53	Weighted mode	51	-0.458925794791501	0.137345084245193	0.00158333091468191	Lipid	Phospholipids in very large HDL	-0.728122159912079	-0.189729429670923	xlhdlpl	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	948	Triglycerides in very large HDL || id:948	WHRadjBMI_Shungin_53	MR Egger	51	-0.0857875205062864	0.179821232840129	0.6354324235858	Lipid	Triglycerides in very large HDL	-0.438237136872939	0.266662095860366	xlhdltg	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	948	Triglycerides in very large HDL || id:948	WHRadjBMI_Shungin_53	Weighted median	51	0.0248880995604432	0.0763633549020456	0.744487311549369	Lipid	Triglycerides in very large HDL	-0.124784076047566	0.174560275168453	xlhdltg	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	948	Triglycerides in very large HDL || id:948	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.00992775724279847	0.0523454858595682	0.849576878728127	Lipid	Triglycerides in very large HDL	-0.0926693950419552	0.112524909527552	xlhdltg	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	948	Triglycerides in very large HDL || id:948	WHRadjBMI_Shungin_53	Weighted mode	51	0.0731275394173732	0.13478380705474	0.58984696544979	Lipid	Triglycerides in very large HDL	-0.191048722409917	0.337303801244664	xlhdltg	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	949	Total lipids in very large VLDL || id:949	WHRadjBMI_Shungin_53	MR Egger	51	0.607854798905917	0.238780858302026	0.0141037614001757	Lipid	Total lipids in very large VLDL	0.139844316633946	1.07586528117789	xlvldll	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	949	Total lipids in very large VLDL || id:949	WHRadjBMI_Shungin_53	Weighted median	51	0.448202283022401	0.0883524215606412	3.91815117135245e-07	Lipid	Total lipids in very large VLDL	0.275031536763544	0.621373029281258	xlvldll	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	949	Total lipids in very large VLDL || id:949	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.360472766978916	0.0724103461224165	6.41802357862203e-07	Lipid	Total lipids in very large VLDL	0.21854848857898	0.502397045378852	xlvldll	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	949	Total lipids in very large VLDL || id:949	WHRadjBMI_Shungin_53	Weighted mode	51	0.580662270165139	0.157503840107456	0.000559664659727669	Lipid	Total lipids in very large VLDL	0.271954743554525	0.889369796775753	xlvldll	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	950	Concentration of very large VLDL particles || id:950	WHRadjBMI_Shungin_53	MR Egger	51	0.540123383224888	0.207057451334826	0.012020738716185	Lipid	Concentration of very large VLDL particles	0.134290778608629	0.945955987841147	xlvldlp	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	950	Concentration of very large VLDL particles || id:950	WHRadjBMI_Shungin_53	Weighted median	51	0.422660082076965	0.087523126521376	1.37134592560539e-06	Lipid	Concentration of very large VLDL particles	0.251114754095068	0.594205410058862	xlvldlp	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	950	Concentration of very large VLDL particles || id:950	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.360497619413238	0.0626974398808276	8.93500944629263e-09	Lipid	Concentration of very large VLDL particles	0.237610637246816	0.48338460157966	xlvldlp	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	950	Concentration of very large VLDL particles || id:950	WHRadjBMI_Shungin_53	Weighted mode	51	0.487765580139506	0.144311582274021	0.00141333634354934	Lipid	Concentration of very large VLDL particles	0.204914878882425	0.770616281396587	xlvldlp	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	951	Phospholipids in very large VLDL || id:951	WHRadjBMI_Shungin_53	MR Egger	51	0.564957439318101	0.218950098346723	0.0129192251456075	Lipid	Phospholipids in very large VLDL	0.135815246558524	0.994099632077678	xlvldlpl	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	951	Phospholipids in very large VLDL || id:951	WHRadjBMI_Shungin_53	Weighted median	51	0.383427140528613	0.0858466796665233	7.95401930842858e-06	Lipid	Phospholipids in very large VLDL	0.215167648382227	0.551686632674999	xlvldlpl	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	951	Phospholipids in very large VLDL || id:951	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.355599399849712	0.0643412198477147	3.26172141278324e-08	Lipid	Phospholipids in very large VLDL	0.229490608948191	0.481708190751233	xlvldlpl	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	951	Phospholipids in very large VLDL || id:951	WHRadjBMI_Shungin_53	Weighted mode	51	0.458741649381343	0.175453659150494	0.0117751807258071	Lipid	Phospholipids in very large VLDL	0.114852477446375	0.802630821316311	xlvldlpl	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	952	Triglycerides in very large VLDL || id:952	WHRadjBMI_Shungin_53	MR Egger	51	0.579680204570819	0.218168251401272	0.0106120206177318	Lipid	Triglycerides in very large VLDL	0.152070431824326	1.00728997731731	xlvldltg	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	952	Triglycerides in very large VLDL || id:952	WHRadjBMI_Shungin_53	Weighted median	51	0.40488553365615	0.08591138448041	2.4430302081238e-06	Lipid	Triglycerides in very large VLDL	0.236499220074546	0.573271847237754	xlvldltg	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	952	Triglycerides in very large VLDL || id:952	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.354305079183098	0.0650336676981378	5.09320611156652e-08	Lipid	Triglycerides in very large VLDL	0.226839090494748	0.481771067871448	xlvldltg	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	952	Triglycerides in very large VLDL || id:952	WHRadjBMI_Shungin_53	Weighted mode	51	0.455734836849468	0.175788386455648	0.0124605340950491	Lipid	Triglycerides in very large VLDL	0.111189599396398	0.800280074302538	xlvldltg	Triglycerides in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	953	Total lipids in very small VLDL || id:953	WHRadjBMI_Shungin_53	MR Egger	51	0.418044500827137	0.21092709512592	0.0531097856630049	Lipid	Total lipids in very small VLDL	0.00462739438033383	0.83146160727394	xsvldll	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	953	Total lipids in very small VLDL || id:953	WHRadjBMI_Shungin_53	Weighted median	51	0.269357194220701	0.0850246408412486	0.00153496910200008	Lipid	Total lipids in very small VLDL	0.102708898171854	0.436005490269548	xsvldll	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	953	Total lipids in very small VLDL || id:953	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.21441229837058	0.0638438296401539	0.000783987196526035	Lipid	Total lipids in very small VLDL	0.0892783922758784	0.339546204465282	xsvldll	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	953	Total lipids in very small VLDL || id:953	WHRadjBMI_Shungin_53	Weighted mode	51	0.353756778823052	0.124818599691471	0.00661065290200842	Lipid	Total lipids in very small VLDL	0.109112323427769	0.598401234218335	xsvldll	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	954	Concentration of very small VLDL particles || id:954	WHRadjBMI_Shungin_53	MR Egger	51	0.436896246845258	0.207967455851592	0.0408272890491286	Lipid	Concentration of very small VLDL particles	0.0292800333761377	0.844512460314378	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	954	Concentration of very small VLDL particles || id:954	WHRadjBMI_Shungin_53	Weighted median	51	0.241227750636113	0.084842680484712	0.00446580104387443	Lipid	Concentration of very small VLDL particles	0.0749360968860775	0.407519404386149	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	954	Concentration of very small VLDL particles || id:954	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.209539577932246	0.0634189276034686	0.00095297385750658	Lipid	Concentration of very small VLDL particles	0.0852384798294476	0.333840676035044	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	954	Concentration of very small VLDL particles || id:954	WHRadjBMI_Shungin_53	Weighted mode	51	0.377012574763256	0.134990078186687	0.00738336887431216	Lipid	Concentration of very small VLDL particles	0.112432021517349	0.641593128009162	xsvldlp	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no
Shungin WHRadjBMI EU sex combined 53 SNPs	955	Phospholipids in very small VLDL || id:955	WHRadjBMI_Shungin_53	MR Egger	51	0.281747059111574	0.203361900361362	0.17219043454504	Lipid	Phospholipids in very small VLDL	-0.116842265596696	0.680336383819844	xsvldlpl	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	955	Phospholipids in very small VLDL || id:955	WHRadjBMI_Shungin_53	Weighted median	51	0.0947328599975715	0.0834831580286772	0.256478342044978	Lipid	Phospholipids in very small VLDL	-0.0688941297386358	0.258359849733779	xsvldlpl	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	955	Phospholipids in very small VLDL || id:955	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.0824216636848863	0.0616758176934606	0.181428625453479	Lipid	Phospholipids in very small VLDL	-0.0384629389942965	0.203306266364069	xsvldlpl	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	955	Phospholipids in very small VLDL || id:955	WHRadjBMI_Shungin_53	Weighted mode	51	0.184143284264981	0.125332126881267	0.148031284535919	Lipid	Phospholipids in very small VLDL	-0.0615076844223023	0.429794252952264	xsvldlpl	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no
Shungin WHRadjBMI EU sex combined 53 SNPs	956	Triglycerides in very small VLDL || id:956	WHRadjBMI_Shungin_53	MR Egger	51	0.519765341422438	0.234553003640091	0.0313683956113268	Lipid	Triglycerides in very small VLDL	0.0600414542878597	0.979489228557016	xsvldltg	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	956	Triglycerides in very small VLDL || id:956	WHRadjBMI_Shungin_53	Weighted median	51	0.327320233602009	0.0889432363289866	0.000233140147456739	Lipid	Triglycerides in very small VLDL	0.152991490397195	0.501648976806823	xsvldltg	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	956	Triglycerides in very small VLDL || id:956	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.306080676342556	0.0709172474948295	1.58863353894792e-05	Lipid	Triglycerides in very small VLDL	0.16708287125269	0.445078481432422	xsvldltg	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	956	Triglycerides in very small VLDL || id:956	WHRadjBMI_Shungin_53	Weighted mode	51	0.418662074987189	0.15730809077999	0.0104348985223468	Lipid	Triglycerides in very small VLDL	0.110338217058409	0.726985932915969	xsvldltg	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no
Shungin WHRadjBMI EU sex combined 53 SNPs	957	Total lipids in chylomicrons and largest VLDL particles || id:957	WHRadjBMI_Shungin_53	MR Egger	51	0.477796251232378	0.221658679609277	0.0360575317883835	Lipid	Total lipids in chylomicrons and largest VLDL particles	0.0433452391981951	0.912247263266561	xxlvldll	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	
Shungin WHRadjBMI EU sex combined 53 SNPs	957	Total lipids in chylomicrons and largest VLDL particles || id:957	WHRadjBMI_Shungin_53	Weighted median	51	0.398437580601074	0.0859972112843079	3.60151465565492e-06	Lipid	Total lipids in chylomicrons and largest VLDL particles	0.229883046483831	0.566992114718317	xxlvldll	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	
Shungin WHRadjBMI EU sex combined 53 SNPs	957	Total lipids in chylomicrons and largest VLDL particles || id:957	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.348523087123261	0.0667017060331377	1.74060972267121e-07	Lipid	Total lipids in chylomicrons and largest VLDL particles	0.217787743298311	0.479258430948211	xxlvldll	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	
Shungin WHRadjBMI EU sex combined 53 SNPs	957	Total lipids in chylomicrons and largest VLDL particles || id:957	WHRadjBMI_Shungin_53	Weighted mode	51	0.592835240101418	0.180055048557817	0.00182692424032844	Lipid	Total lipids in chylomicrons and largest VLDL particles	0.239927344928097	0.945743135274739	xxlvldll	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	
Shungin WHRadjBMI EU sex combined 53 SNPs	958	Concentration of chylomicrons and largest VLDL particles || id:958	WHRadjBMI_Shungin_53	MR Egger	51	0.393773043016186	0.208350412522343	0.0646867823059426	Lipid	Concentration of chylomicrons and largest VLDL particles	-0.0145937655276063	0.802139851559978	xxlvldlp	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	
Shungin WHRadjBMI EU sex combined 53 SNPs	958	Concentration of chylomicrons and largest VLDL particles || id:958	WHRadjBMI_Shungin_53	Weighted median	51	0.27680928026236	0.0887827136813839	0.00182188748903558	Lipid	Concentration of chylomicrons and largest VLDL particles	0.102795161446848	0.450823399077872	xxlvldlp	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	
Shungin WHRadjBMI EU sex combined 53 SNPs	958	Concentration of chylomicrons and largest VLDL particles || id:958	WHRadjBMI_Shungin_53	Inverse variance weighted (multiplicative random effects)	51	0.249837930281938	0.063221313978272	7.7565853801948e-05	Lipid	Concentration of chylomicrons and largest VLDL particles	0.125924154884525	0.373751705679351	xxlvldlp	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	
Shungin WHRadjBMI EU sex combined 53 SNPs	958	Concentration of chylomicrons and largest VLDL particles || id:958	WHRadjBMI_Shungin_53	Weighted mode	51	0.386849206842766	0.175476473223458	0.0321143842749339	Lipid	Concentration of chylomicrons and largest VLDL particles	0.0429153193247884	0.730783094360744	xxlvldlp	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	
Shungin WHRadjBMI EU sex combined 53 SNPs	959	Phospholipids in chylomicrons and largest VLDL particles || id:959	WHRadjBMI_Shungin_53	MR Egger	51	0.500601875826479	0.215044844137576	0.0240901846392556	Lipid	Phospholipids in chylomicrons and largest VLDL particles	0.0791139813168301	0.922089770336128	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	Phospholipids	
Shungin WHRadjBMI EU sex combined 53 SNPs	959	Phospholipids in chylomicrons and largest VLDL particles || id:959	WHRadjBMI_Shungin_53	Weighted median	51	0.335201518963054	0.0847090682876991	7.58679323183385e-05	Lipid	Phospholipids in chylomicrons and largest VLDL particles	0.169171745119164	0.501231292806944	xxlvldlpl	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	Phospholipids	
