metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
lvldlfc	3505	0.00732490458685766	0.000342266056109781	1.34867292655134e-95	0.00665406311688249	0.00799574605683283	Free cholesterol in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
lvldltg	3505	0.0383420988481575	0.00174406908133018	1.89420991923625e-100	0.0349237234487503	0.0417604742475647	Triglycerides in large VLDL (mmol/l)	Lipoprotein subclasses	Large VLDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
mvldlp	3505	2.83214751653057e-09	1.28181257358485e-10	2.21814670127377e-101	2.58091225210794e-09	3.0833827809532e-09	Concentration of medium VLDL particles (mol/l)	Lipoprotein subclasses	Medium VLDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
mvldll	3505	0.0964819396015029	0.00439320060034287	2.93473326734956e-100	0.0878712664248309	0.105092612778175	Total lipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
mvldlpl	3505	0.0185674374911588	0.000845487940764588	2.99398968463178e-100	0.0169102811272602	0.0202245938550574	Phospholipids in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
mvldlc	3505	0.0241120688102034	0.00117531357379144	2.03881180994523e-88	0.0218084542055722	0.0264156834148346	Total cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
mvldlce	3505	0.0122076322217337	0.000647284669474582	1.21753480923045e-75	0.0109389542695635	0.0134763101739039	Cholesterol esters in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
mvldlfc	3505	0.0118900991862827	0.000552778831772955	1.71625195470365e-96	0.0108066526760077	0.0129735456965577	Free cholesterol in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
mvldltg	3505	0.0537759972950714	0.00242287849853189	3.15372542248787e-102	0.0490271554379489	0.0585248391521939	Triglycerides in medium VLDL (mmol/l)	Lipoprotein subclasses	Medium VLDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
svldlp	3505	3.3608608565648e-09	1.5319756885596e-10	4.62886813652124e-100	3.06059362160712e-09	3.66112809152248e-09	Concentration of small VLDL particles (mol/l)	Lipoprotein subclasses	Small VLDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
svldll	3505	0.0690449279815857	0.00315953977999217	2.39813279142542e-99	0.062852230012801	0.0752376259503703	Total lipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
svldlpl	3505	0.0145208291877326	0.000667524457721985	1.62884675684609e-98	0.0132124812505975	0.0158291771248677	Phospholipids in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
svldlc	3505	0.0229068398737823	0.00117621166520028	2.73662627845576e-80	0.0206014650099898	0.0252122147375748	Total cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
svldlce	3505	0.0136167650825365	0.000768964505832769	2.87519132087695e-67	0.0121095946511043	0.0151239355139687	Cholesterol esters in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
svldlfc	3505	0.00930548742915825	0.000449905561356674	9.28142752148056e-90	0.00842367252889917	0.0101873023294173	Free cholesterol in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
svldltg	3505	0.0316820109958854	0.00146009925288227	4.65394196920926e-98	0.0288202164602362	0.0345438055315346	Triglycerides in small VLDL (mmol/l)	Lipoprotein subclasses	Small VLDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
xsvldlp	3505	2.10798507432628e-09	1.40759020937525e-10	3.4160522034413e-49	1.83209739328873e-09	2.38387275536383e-09	Concentration of very small VLDL particles (mol/l)	Lipoprotein subclasses	Very Small VLDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
xsvldll	3505	0.0283909380058674	0.00201708867990973	8.2606256698081e-44	0.0244374441932443	0.0323444318184905	Total lipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
xsvldlpl	3505	0.00709664623622647	0.000659061440328092	1.27009672848246e-26	0.00580488581318341	0.00838840665926953	Phospholipids in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Phospholipids  (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
xsvldlc	3505	0.0108397507028784	0.0010344814381424	2.56104607626474e-25	0.0088121670841193	0.0128673343216375	Total cholesterol in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
xsvldlce	3505	0.00748657065984693	0.000711422161398569	1.61407037076045e-25	0.00609218322350573	0.00888095809618812	Cholesterol esters in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
xsvldlfc	3505	0.00337055763042367	0.000345324352718568	3.18423900990039e-22	0.00269372189909528	0.00404739336175206	Free cholesterol in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
xsvldltg	3505	0.0104783921909078	0.000545385266518651	2.71080764651299e-78	0.00940943706853124	0.0115473473132844	Triglycerides in very small VLDL (mmol/l)	Lipoprotein subclasses	Very Small VLDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
idlp	3505	2.50127694741014e-09	3.61036832727799e-10	5.05671850256672e-12	1.79364475526365e-09	3.20890913955663e-09	Concentration of IDL particles (mol/l)	Lipoprotein subclasses	IDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
idll	3505	0.0313524314425448	0.00451071326443324	4.31793997990486e-12	0.0225114334442557	0.0401934294408339	Total lipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
idlpl	3505	0.00652722953244748	0.00115907301464601	1.92811074383878e-08	0.0042554464237413	0.00879901264115366	Phospholipids in IDL (mmol/l)	Lipoprotein subclasses	IDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
idlc	3505	0.0181948931540719	0.00304617085853508	2.56158896094643e-09	0.0122243982713431	0.0241653880368007	Total cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
idlce	3505	0.0155802692827091	0.00217057734725117	8.60052840457846e-13	0.0113259376820968	0.0198346008833214	Cholesterol esters in IDL (mmol/l)	Lipoprotein subclasses	IDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
idlfc	3505	0.0026246694707661	0.000894812650821094	0.00337658988632969	0.000870836675156756	0.00437850226637544	Free cholesterol in IDL (mmol/l)	Lipoprotein subclasses	IDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
idltg	3505	0.00666052614263774	0.000510861148154741	5.63318659933074e-38	0.00565923829225445	0.00766181399302103	Triglycerides in IDL (mmol/l)	Lipoprotein subclasses	IDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
lldlp	3505	4.55605532031586e-09	6.48521246881618e-10	2.55548256336124e-12	3.28495367642789e-09	5.82715696420383e-09	Concentration of large LDL particles (mol/l)	Lipoprotein subclasses	Large LDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
lldll	3505	0.0426040814563644	0.00564665079149731	5.73133079736955e-14	0.0315366459050297	0.0536715170076991	Total lipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
lldlpl	3505	0.00921741649491592	0.0011648146504243	3.33735373548618e-15	0.00693437978008429	0.0115004532097475	Phospholipids in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
lldlc	3505	0.0290240877135458	0.00416201224870871	3.67782397149843e-12	0.0208665437060767	0.0371816317210149	Total cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
lldlce	3505	0.0248838542417565	0.00316652501501541	5.13638549570651e-15	0.0186774652123263	0.0310902432711867	Cholesterol esters in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
lldlfc	3505	0.00414478982266371	0.00100546405412631	3.83864988723362e-05	0.00217408027657614	0.00611549936875128	Free cholesterol in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
lldltg	3505	0.00435788106764858	0.000476985179234484	1.06705470848331e-19	0.00342299011634899	0.00529277201894817	Triglycerides in large LDL (mmol/l)	Lipoprotein subclasses	Large LDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
mldlp	3505	4.77534197856496e-09	5.61723555325584e-10	2.73780475419406e-17	3.67436381012682e-09	5.8763201470031e-09	Concentration of medium LDL particles (mol/l)	Lipoprotein subclasses	Medium LDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
mldll	3505	0.0304890126489414	0.0035219417388475	7.27648456532938e-18	0.0235860068408003	0.0373920184570825	Total lipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
mldlpl	3505	0.00754980262557885	0.000690126834268625	2.0571544501594e-27	0.00619715403041235	0.00890245122074535	Phospholipids in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
mldlc	3505	0.0209108640748882	0.00266792940155158	6.03345876810986e-15	0.0156817224478471	0.0261400057019293	Total cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
mldlce	3505	0.0176145019396601	0.00219047892267901	1.20384818894696e-15	0.0133211632512092	0.021907840628111	Cholesterol esters in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
mldlfc	3505	0.00333307062282816	0.000486101324209305	8.29257655078482e-12	0.00238031202737792	0.0042858292182784	Free cholesterol in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
mldltg	3505	0.00198872332810356	0.000269273192842475	1.88834923747833e-13	0.00146094787013231	0.00251649878607481	Triglycerides in medium LDL (mmol/l)	Lipoprotein subclasses	Medium LDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
sldlp	3505	4.50848753033573e-09	6.04072406749813e-10	1.05741886543382e-13	3.3245056131061e-09	5.69246944756536e-09	Concentration of small LDL particles (mol/l)	Lipoprotein subclasses	Small LDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
sldll	3505	0.0178800955418331	0.00218783357970775	4.17580029140514e-16	0.0135919417256059	0.0221682493580603	Total lipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
sldlpl	3505	0.00401083711920342	0.000450745839348684	8.91900495307908e-19	0.00312737527408	0.00489429896432684	Phospholipids in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
sldlc	3505	0.0115971048435699	0.00163338662713463	1.50344478547413e-12	0.00839566705438603	0.0147985426327538	Total cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
sldlce	3505	0.00977976815653249	0.00135342680263998	6.07934771931882e-13	0.00712705162335813	0.0124324846897068	Cholesterol esters in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
sldlfc	3505	0.00181850950766088	0.000294189961014515	7.08377896723638e-10	0.00124189718407243	0.00239512183124933	Free cholesterol in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
sldltg	3505	0.00227368275421538	0.000176670386875179	4.56129279353333e-37	0.00192740879594003	0.00261995671249073	Triglycerides in small LDL (mmol/l)	Lipoprotein subclasses	Small LDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
xlhdlp	3505	-6.94669268205175e-08	2.97394289157339e-09	2.86399700819357e-112	-7.52958548880013e-08	-6.36379987530337e-08	Concentration of very large HDL particles (mol/l)	Lipoprotein subclasses	Very large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
xlhdll	3505	-0.0798948810247483	0.00352425168632007	2.78820928479412e-106	-0.0868024143299356	-0.072987347719561	Total lipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
xlhdlpl	3505	-0.0443120864018044	0.00184017865607511	1.09625621661989e-118	-0.0479188365677116	-0.0407053362358972	Phospholipids in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
xlhdlc	3505	-0.0348614268258259	0.00169948210204455	2.13313570770938e-88	-0.0381924117458332	-0.0315304419058186	Total cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
xlhdlce	3505	-0.0246408903110271	0.00126001343980818	6.55836077220855e-81	-0.0271105166530511	-0.0221712639690031	Cholesterol esters in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
xlhdlfc	3505	-0.0102417441900045	0.000453761887915143	1.98582434050525e-105	-0.0111311174903182	-0.00935237088969082	Free cholesterol in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
xlhdltg	3505	-0.000759449197887599	0.000120866687420514	3.72088067176618e-10	-0.000996347905231806	-0.000522550490543392	Triglycerides in very large HDL (mmol/l)	Lipoprotein subclasses	Very large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
lhdlp	3505	-1.60354015048255e-07	6.61426020916092e-09	3.69968981653551e-120	-1.7331796505821e-07	-1.473900650383e-07	Concentration of large HDL particles (mol/l)	Lipoprotein subclasses	Large HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
lhdll	3505	-0.128997819322325	0.00522755371664278	4.31292962477189e-124	-0.139243824606945	-0.118751814037705	Total lipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
lhdlpl	3505	-0.0519167716569565	0.00226249090029446	1.13355997147034e-108	-0.0563512538215336	-0.0474822894923794	Phospholipids in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
lhdlc	3505	-0.0728714144064144	0.00282213307424466	9.96731209021854e-135	-0.0784027952319339	-0.0673400335808949	Total cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
lhdlce	3505	-0.0555410195300209	0.00215798051024862	6.15471565480399e-134	-0.0597706613301082	-0.0513113777299336	Cholesterol esters in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
lhdlfc	3505	-0.017346572761638	0.000665728509930174	5.93601437827091e-137	-0.0186514006411011	-0.0160417448821749	Free cholesterol in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
lhdltg	3505	-0.00421401437040292	0.000229701509029542	7.52397027973319e-72	-0.00466422932810082	-0.00376379941270502	Triglycerides in large HDL (mmol/l)	Lipoprotein subclasses	Large HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
mhdlp	3505	-1.02331431817395e-08	5.19307551184825e-09	0.0488556256056263	-2.04115711849621e-08	-5.47151785169297e-11	Concentration of medium HDL particles (mol/l)	Lipoprotein subclasses	Medium HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
mhdll	3505	-0.00926729513270902	0.00266420529099606	0.000510475571614689	-0.0144891375030613	-0.00404545276235674	Total lipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
mhdlpl	3505	-0.0031819322858612	0.00122353218798671	0.00934490428303099	-0.00558005537431515	-0.000783809197407248	Phospholipids in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
mhdlc	3505	-0.0101391677204139	0.00140427128074	6.3356172934874e-13	-0.0128915394306643	-0.0073867960101635	Total cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
mhdlce	3505	-0.00828864741846149	0.00111394783385847	1.25266128802521e-13	-0.0104719851728241	-0.00610530966409889	Cholesterol esters in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
mhdlfc	3505	-0.00186395138734172	0.000305699758573478	1.19585438893953e-09	-0.00246312291414574	-0.0012647798605377	Free cholesterol in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
mhdltg	3505	0.00411403252698107	0.00021669733792814	1.40604660410057e-76	0.00368930574464192	0.00453875930932022	Triglycerides in medium HDL (mmol/l)	Lipoprotein subclasses	Medium HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
shdlp	3505	9.51449103828589e-08	7.2125093065996e-09	8.14563008691961e-39	8.10083921419237e-08	1.09281428623794e-07	Concentration of small HDL particles (mol/l)	Lipoprotein subclasses	Small HDL	Particle concentration (mol/l)	Particle concentration	no	bmi	adults	model1	age + sex
shdll	3505	0.028036782379759	0.00198206861630198	3.22906439696479e-44	0.0241519278918071	0.0319216368677109	Total lipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total lipids (mmol/l)	Total lipids	no	bmi	adults	model1	age + sex
shdlpl	3505	0.0119109142578701	0.00127140265520713	1.28153573820754e-20	0.00941896505366413	0.0144028634620761	Phospholipids in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Phospholipids (mmol/l)	Phospholipids	no	bmi	adults	model1	age + sex
shdlc	3505	0.0114450915851253	0.00108008933827085	7.59306969784521e-26	0.00932811648211443	0.0135620666881362	Total cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Total cholesterol (mmol/l)	Total cholesterol	no	bmi	adults	model1	age + sex
shdlce	3505	0.00998983629714802	0.00101006834494576	9.0978361554523e-23	0.00801010234105433	0.0119695702532417	Cholesterol esters in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bmi	adults	model1	age + sex
shdlfc	3505	0.00143616004686306	0.000216927174659618	4.12774201868627e-11	0.00101098278453021	0.00186133730919591	Free cholesterol in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Free cholesterol (mmol/l)	Free cholesterol	no	bmi	adults	model1	age + sex
shdltg	3505	0.00469884358674362	0.000213758678621772	1.97953119131247e-100	0.00427987657664495	0.00511781059684229	Triglycerides in small HDL (mmol/l)	Lipoprotein subclasses	Small HDL	Triglycerides (mmol/l)	Triglycerides	no	bmi	adults	model1	age + sex
xxlvldlplpct	3505	640617552.304952	2147740349.74953	0.765510877487262	-3568953533.20413	4850188637.81403	Phospholipids in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xxlvldlcpct	3505	-1.67641059048771	1.70286779063161	0.324955868991156	-5.01403146012567	1.66121027915025	Total cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xxlvldlcepct	3505	5910448747.78711	19815425189.9358	0.765510876094212	-32927784624.4871	44748682120.0613	Cholesterol esters in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xxlvldlfcpct	3505	-2.40517391730836	4.55859659199131	0.597801540662196	-11.3400232376113	6.52967540299461	Free cholesterol in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xxlvldltgpct	3505	47066709557.382	157796286009.974	0.76551087582145	-262214011022.167	356347430136.931	Triglycerides in chylomicrons and extremely large VLDL to total lipids in chylomicrons and extremely large VLDL ratio (%)	Lipoprotein subclasses ratios	Extremely large VLDL ratios	Triglycerides (mmol/l)	Ratio	yes	bmi	adults	model1	age + sex
xlvldlplpct	3505	-28617659526.3067	23794596557.8671	0.229175419777683	-75255068779.7262	18019749727.1128	Phospholipids in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlvldlcpct	3505	-630644835721370	506449998983679	0.213131931071275	-1623286833729381	361997162286641	Total cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlvldlcepct	3505	-630623978258889	506450014163035	0.213147077521451	-1623266006018438	362018049500660	Cholesterol esters in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlvldlfcpct	3505	-35352052856.151	24076119717.0909	0.142100337860974	-82541247501.6492	11837141789.3472	Free cholesterol in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
xlvldltgpct	3505	-200725727151.915	136728375689.868	0.142177226493856	-468713343504.056	67261889200.2263	Triglycerides in very large VLDL to total lipids in very large VLDL ratio (%)	Lipoprotein subclasses ratios	Very large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lvldlplpct	3505	-15.0143220841928	12.3081885797377	0.22259841942875	-39.1383717004787	9.10972753209309	Phospholipids in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lvldlcpct	3505	0.861065352558668	0.127708321191489	1.81446727542544e-11	0.61075704302335	1.11137366209399	Total cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lvldlcepct	3505	-0.0692502903912492	0.110698228072231	0.531633056470956	-0.286218817412822	0.147718236630324	Cholesterol esters in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lvldlfcpct	3505	-99.9040310708139	80.9443450121321	0.217199627211277	-258.554947294593	58.746885152965	Free cholesterol in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
lvldltgpct	3505	-1.51734412204529	0.34266423310303	9.79810466272294e-06	-2.18896601892723	-0.845722225163351	Triglycerides in large VLDL to total lipids in large VLDL ratio (%)	Lipoprotein subclasses ratios	Large VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mvldlplpct	3505	-0.246088273298924	0.020515759902366	1.62197834799324e-32	-0.286299162707561	-0.205877383890287	Phospholipids in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mvldlcpct	3505	-0.678214554855531	0.0927150969614763	3.17409735436524e-13	-0.859936144900024	-0.496492964811037	Total cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mvldlcepct	3505	-0.948768637618046	0.0954234777047624	5.45752000588867e-23	-1.13579865391938	-0.761738621316712	Cholesterol esters in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mvldlfcpct	3505	0.258460107478064	0.023300304776048	3.98889150060043e-28	0.21279151011701	0.304128704839118	Free cholesterol in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
mvldltgpct	3505	0.904065992967969	0.103593269863896	3.97364503305938e-18	0.701023184034733	1.10710880190121	Triglycerides in medium VLDL to total lipids in medium VLDL ratio (%)	Lipoprotein subclasses ratios	Medium VLDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	bmi	adults	model1	age + sex
