metabolite	n	b	se	p	lower_ci	upper_ci	raw.label	class	subclass	label	label.no.units	derived_features	exposure	group	model	model_description
xlhdlcpct	3505	1.03595654551175	0.101071490674043	2.60960376503835e-24	0.837856423790626	1.23405666723287	Total cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlcepct	3505	1.21126142383612	0.0966733844950207	2.91361638795485e-35	1.02178159022588	1.40074125744636	Cholesterol esters in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdlfcpct	3505	-0.180765770576448	0.0202415805309371	6.7160725285442e-19	-0.220439268417085	-0.141092272735811	Free cholesterol in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlhdltgpct	3505	0.701789919075833	0.0552885007388401	3.9894018571893e-36	0.593424457627706	0.81015538052396	Triglycerides in very large HDL to total lipids in very large HDL ratio (%)	Lipoprotein subclasses ratios	Very large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlplpct	3505	1.45745225339629	0.0541685415156122	4.31535156247773e-145	1.35128191202569	1.56362259476689	Phospholipids in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlcpct	3505	-1.65147557692559	0.0633623597545805	5.15702385355377e-137	-1.77566580204457	-1.52728535180661	Total cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlcepct	3505	-1.11942948555171	0.0445128723303472	1.99205513110375e-128	-1.20667471531919	-1.03218425578423	Cholesterol esters in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdlfcpct	3505	-0.534298072210778	0.0213006885413385	7.93295324584858e-128	-0.576047421751801	-0.492548722669755	Free cholesterol in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lhdltgpct	3505	0.193880102829701	0.0226186420380371	1.50737236036158e-17	0.149547564435148	0.238212641224254	Triglycerides in large HDL to total lipids in large HDL ratio (%)	Lipoprotein subclasses ratios	Large HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlplpct	3505	0.137694147767566	0.0213059146569096	1.17063980205448e-10	0.0959345550400232	0.179453740495109	Phospholipids in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlcpct	3505	-0.597170118149509	0.0344509846799816	1.21853592865079e-64	-0.664694048122273	-0.529646188176745	Total cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlcepct	3505	-0.50359901499542	0.033651167220182	3.97758822394142e-49	-0.569555302746977	-0.437642727243863	Cholesterol esters in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdlfcpct	3505	-0.0932661841432171	0.00757584761908319	3.98199107034962e-34	-0.10811484547662	-0.0784175228098141	Free cholesterol in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mhdltgpct	3505	0.462881791915763	0.0203609806175251	7.98736880521248e-107	0.422974269905414	0.502789313926112	Triglycerides in medium HDL to total lipids in medium HDL ratio (%)	Lipoprotein subclasses ratios	Medium HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlplpct	3505	-0.40137796744935	0.0612801249905219	6.60021107606184e-11	-0.521487012430773	-0.281268922467927	Phospholipids in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Phospholipids to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlcpct	3505	0.0636871117081031	0.0636240065794992	0.316899988824844	-0.0610159411877153	0.188390164603921	Total cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Total cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlcepct	3505	0.183633907031825	0.0712221762004841	0.0099685891766827	0.0440384416788762	0.323229372384774	Cholesterol esters in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Cholesterol esters to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdlfcpct	3505	-0.118558011744599	0.00952749966869217	8.16387908229448e-35	-0.137231911095236	-0.0998841123939623	Free cholesterol in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Free cholesterol to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
shdltgpct	3505	0.337400196526412	0.0167418705892121	1.52069172503955e-85	0.304586130171556	0.370214262881268	Triglycerides in small HDL to total lipids in small HDL ratio (%)	Lipoprotein subclasses ratios	Small HDL ratios	Triglycerides to total lipid ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldld	3505	0.48016081388974	0.019319815499019	1.05337397775983e-125	0.442293975511663	0.518027652267817	Mean diameter for VLDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	VLDL particle size (nm)	VLDL particles size	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldld	3505	-0.0159045482792165	0.00173119941135764	6.74596782160257e-20	-0.0192976991254775	-0.0125113974329555	Mean diameter for LDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	LDL particle size (nm)	LDL particles size	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdld	3505	-0.0963885471877047	0.0035070966891066	9.83104741301889e-151	-0.103262456698354	-0.0895146376770558	Mean diameter for HDL particles (nm)	Lipoprotein particle size	Lipoprotein particle size	HDL particle size (nm)	HDL particles size	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
serumc	3505	0.0817501009575377	0.0145148884155866	1.92013190524932e-08	0.053300919662988	0.110199282252087	Serum total cholesterol (mmol/l)	Cholesterol	Cholesterol	Total cholesterol (mmol/l)	Total C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldlc	3505	0.0812176918136994	0.00370168758668279	4.45183885346413e-100	0.0739623841438011	0.0884729994835977	Total cholesterol in VLDL (mmol/l)	Cholesterol	Cholesterol	VLDL cholesterol (mmol/l)	VLDL C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
remnantc	3505	0.103372908260026	0.00616663040098778	9.99959307456518e-61	0.09128631267409	0.115459503845962	Remnant cholesterol (non-HDL, non-LDL -cholesterol) (mmol/l)	Cholesterol	Cholesterol	Remnant cholesterol (mmol/l)	Remnant C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldlc	3505	0.0771417344206306	0.00834027417208217	3.82625935629856e-20	0.0607947970433496	0.0934886717979116	Total cholesterol in LDL (mmol/l)	Cholesterol	Cholesterol	LDL cholesterol (mmol/l)	LDL C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdlc	3505	-0.0987503407016589	0.00481409693126058	2.16215489901026e-88	-0.10818597068693	-0.0893147107163882	Total cholesterol in HDL (mmol/l)	Cholesterol	Cholesterol	HDL cholesterol (mmol/l)	HDL C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdl2c	3505	-0.0930884146110307	0.00438406973942325	3.25910423057547e-94	-0.1016811913003	-0.0844956379217611	Total cholesterol in HDL2 (mmol/l)	Cholesterol	Cholesterol	HDL2 cholesterol (mmol/l)	HDL2 C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdl3c	3505	-0.00566558926764517	0.000632469450432497	5.26660545234808e-19	-0.00690522939049286	-0.00442594914479748	Total cholesterol in HDL3 (mmol/l)	Cholesterol	Cholesterol	HDL3 cholesterol (mmol/l)	HDL3 C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
estc	3505	0.0664423383947189	0.0104755047186026	2.54772885087411e-10	0.0459103491462578	0.08697432764318	Esterified cholesterol (mmol/l)	Cholesterol	Cholesterol	Esterified cholesterol (mmol/l)	Esterified C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
freec	3505	0.0153039219218731	0.00423260003109684	0.000303731655709418	0.00700802586092329	0.0235998179828229	Free cholesterol (mmol/l)	Cholesterol	Cholesterol	Free cholesterol (mmol/l)	Free C	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
serumtg	3505	0.183644895157208	0.0077906416326473	3.76795664072252e-114	0.168375237557219	0.198914552757197	Serum total triglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Triglycerides (mmol/l)	Triglycerides	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
vldltg	3505	0.160490361566205	0.0065547988729083	2.47961810083183e-122	0.147642955775305	0.173337767357105	Triglycerides in VLDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	VLDL triglycerides (mmol/l)	VLDL triglycerides	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ldltg	3505	0.0108201749224881	0.000898312765032743	9.0916840080206e-33	0.00905948190302392	0.0125808679419523	Triglycerides in LDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	LDL triglycerides (mmol/l)	LDL triglycerides	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
hdltg	3505	0.00467057476060116	0.000559027076795272	9.33138086962188e-17	0.00357488169008243	0.00576626783111989	Triglycerides in HDL (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	HDL triglycerides (mmol/l)	HDL triglycerides	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
dag	3505	0.00296504422864314	0.000225118447539035	1.05860464299331e-38	0.00252381207146663	0.00340627638581965	Diacylglycerol (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Diacylglycerol (mmol/l)	Diacylglycerol	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
dagtg	3505	0.00081998165778197	0.000225371669342054	0.000278349614267205	0.000378253185871544	0.0012617101296924	Ratio of diacylglycerol to triglycerides (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Ratio of diacylglycerol to triglycerides (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totpg	3505	0.0177742860092287	0.00560309114028198	0.00152583692436497	0.00679222737427602	0.0287563446441814	Total phosphoglycerides (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphoglycerides (mmol/l)	Phosphoglycerides	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
tgpg	3505	0.071255253922001	0.00313169195275496	5.4570123809746e-107	0.0651171376946013	0.0773933701494007	Ratio of triglycerides to phosphoglycerides ratio (%)	Glycerides and phospholipids ratios	Glycerides and phospholipids ratios	Triglycerides phosphoglycerides ratio (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
pc	3505	0.00714007968131809	0.00555256006645037	0.198560393893943	-0.00374293804892464	0.0180230974115608	Phosphatidylcholine and other cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Phosphatidylcholine + other cholines (mmol/l)	Phosphatidylcholine + other cholines	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totcho	3505	0.00784842955393015	0.00600645559476031	0.191412168969453	-0.00392422341180006	0.0196210825196604	Total cholines (mmol/l)	Glycerides and phospholipids	Glycerides and phospholipids	Cholines (mmol/l)	Cholines	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apoa1	3505	-0.0339724185444936	0.00273280435342394	9.47558641456549e-35	-0.0393287150772045	-0.0286161220117827	Apolipoprotein A-I (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein A-I (g/l)	Apolipoprotein A-I	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apob	3505	0.0554573482695505	0.00309649050716813	1.06016431412849e-68	0.049388226875501	0.0615264696636	Apolipoprotein B (g/l)	Apolipoproteins	Apolipoproteins	Apolipoprotein B (g/l)	Apolipoprotein B	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
apobapoa1	3505	0.0442599504201112	0.00191875063720394	1.03342149100238e-109	0.0404991991711915	0.0480207016690309	Ratio of apolipoprotein B to apolipoprotein A-I	Apolipoproteins	Apolipoproteins	Apolipoprotein B/A-I (g/l)	Apolipoprotein B/A-I	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
totfa	3505	0.503021327576583	0.0340408806306103	5.60460769347917e-48	0.436301201540587	0.569741453612579	Total fatty acids (mmol/l)	Fatty acids	Fatty acids	Total fatty acids (mmol/l)	Total fatty acids	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
falen	3505	0.042253795517772	0.00582450619739428	4.94130193581001e-13	0.0308377633708792	0.0536698276646648	Estimated description of fatty acid chain length, not actual carbon number	Fatty acids	Fatty acids	Fatty acid chain length	Fatty acid chain length	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
dha	3505	0.00275257261880591	0.000766763260134219	0.000335398222940674	0.00124971662894284	0.00425542860866898	22:6, docosahexaenoic acid (mmol/l)	Fatty acids	Fatty acids	Docosahexaenoic acid (mmol/l)	Docosahexaenoic acid	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
la	3505	0.0367112398381504	0.00903840158089591	4.97859777782442e-05	0.0189959727395944	0.0544265069367064	18:2, linoleic acid (mmol/l)	Fatty acids	Fatty acids	Linoleic acid (mmol/l)	Linoleic acid	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
cla	3505	0.00213639286840703	0.000293303743012855	3.98764691212639e-13	0.00156151753210183	0.00271126820471223	Conjugated linoleic acid (mmol/l)	Fatty acids	Fatty acids	Conjugated linoleic acid (mmol/l)	Conjugated linoleic acid	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
faw3	3505	0.0123444409538695	0.00194751078554568	2.61505813383231e-10	0.00852731981419997	0.016161562093539	Omega-3 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-3 fatty acids (mmol/l)	n-3 fatty acids	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
faw6	3505	0.0682151419507853	0.0105021004675333	9.45235757564354e-11	0.04763102503442	0.0887992588671506	Omega-6 fatty acids (mmol/l)	Fatty acids	Fatty acids	n-6 fatty acids (mmol/l)	n-6 fatty acids	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
pufa	3505	0.0805515233676186	0.0116535706530547	5.64814033959904e-12	0.0577105248876314	0.103392521847606	Polyunsaturated fatty acids (mmol/l)	Fatty acids	Fatty acids	PUFA (mmol/l)	PUFA	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mufa	3505	0.223969365897465	0.0120819154616553	2.97741220452489e-73	0.200288811592621	0.247649920202309	Monounsaturated fatty acids; 16:1, 18:1 (mmol/l)	Fatty acids	Fatty acids	MUFA (mmol/l)	MUFA	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sfa	3505	0.198489123732517	0.0130415919958781	1.06445001600856e-50	0.172927603420596	0.224050644044438	Saturated fatty acids (mmol/l)	Fatty acids	Fatty acids	Saturated fatty acids (mmol/l)	Saturated fatty acids	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
dhafa	3505	-0.0342002320769112	0.00603033753096486	1.53159507372751e-08	-0.0460196936376023	-0.0223807705162201	Ratio of 22:6 docosahexaenoic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Docosahexaenoic acid (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lafa	3505	-0.841830236154558	0.0472045927066821	3.70026610025532e-68	-0.934351237859655	-0.749309234449461	Ratio of 18:2 linoleic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Linoleic acid (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
clafa	3505	0.0104515119201106	0.00252627806456963	3.5997109130815e-05	0.00550000691355413	0.0154030169266671	Ratio of conjugated linoleic acid to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Conjugated linoleic acid (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
faw3fa	3505	-0.0679279358887376	0.0145663571420087	3.22744012809291e-06	-0.0964779958870747	-0.0393778758904006	Ratio of omega-3 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-3 fatty acids (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
faw6fa	3505	-0.855126455213529	0.0444299331442387	1.51455175554836e-78	-0.942209124176237	-0.768043786250821	Ratio of omega-6 fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	n-6 fatty acids (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
pufafa	3505	-0.923057133813515	0.0471951714379335	6.35309605831715e-81	-1.01555966983186	-0.830554597795165	Ratio of polyunsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	PUFA (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
mufafa	3505	0.835245915874482	0.048009302242506	4.38773886677872e-65	0.74114768347917	0.929344148269794	Ratio of monounsaturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	MUFA (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
sfafa	3505	0.0879091675407773	0.0296446922363762	0.0030430643438282	0.0298055707574799	0.146012764324075	Ratio of saturated fatty acids to total fatty acids (%)	Fatty acids ratios	Fatty acids ratios	Saturated fatty acids (%)	Ratio	yes	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
glc	3505	0.159560279409779	0.0153763567957037	7.216740606957e-25	0.1294226200902	0.189697938729358	Glucose (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Glucose (mmol/l)	Glucose	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
lac	3505	0.0453112263360474	0.00617635662069768	2.71691229896889e-13	0.03320556735948	0.0574168853126149	Lactate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Lactate (mmol/l)	Lactate	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
pyr	3505	0.00573788579377814	0.000514563021243655	2.12088661654516e-28	0.00472934227214058	0.0067464293154157	Pyruvate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Pyruvate (mmol/l)	Pyruvate	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
cit	3505	-0.00279921925935704	0.00045422923653697	7.97110907240389e-10	-0.0036895085629695	-0.00190892995574458	Citrate (mmol/l)	Glycolysis related metabolites	Glycolysis related metabolites	Citrate (mmol/l)	Citrate	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ala	3505	0.0108528201788625	0.00103450211407275	2.25627423084763e-25	0.00882519603527991	0.0128804443224451	Alanine (mmol/l)	Amino acids	Amino acids	Alanine (mmol/l)	Alanine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
gln	3505	-0.00819614014164419	0.000967530281293699	3.52748482084563e-17	-0.0100924994929798	-0.00629978079030854	Glutamine (mmol/l)	Amino acids	Amino acids	Glutamine (mmol/l)	Glutamine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
his	3505	-0.000197722414376678	0.000197114097611563	0.315888695668692	-0.000584066045695341	0.000188621216941986	Histidine (mmol/l)	Amino acids	Amino acids	Histidine (mmol/l)	Histidine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ile	3505	0.00413983842400165	0.000202627867545515	9.71550228477306e-88	0.00374268780361244	0.00453698904439086	Isoleucine (mmol/l)	Amino acids	Branched-chain amino acids	Isoleucine (mmol/l)	Isoleucine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
leu	3505	0.00248593677893236	0.000172933519060108	1.43889117188454e-45	0.00214698708157455	0.00282488647629017	Leucine (mmol/l)	Amino acids	Branched-chain amino acids	Leucine (mmol/l)	Leucine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
val	3505	0.00754841687383043	0.000492875434538456	2.70284196004961e-51	0.00658238102213506	0.0085144527255258	Valine (mmol/l)	Amino acids	Branched-chain amino acids	Valine (mmol/l)	Valine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
phe	3505	0.000838007036270685	0.000105891728255455	3.32223689527645e-15	0.000630459248889993	0.00104555482365138	Phenylalanine (mmol/l)	Amino acids	Aromatic amino acids	Phenylalanine (mmol/l)	Phenylalanine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
tyr	3505	0.00220923798724013	0.0001922652222044	5.05318874442644e-30	0.00183239815171951	0.00258607782276075	Tyrosine (mmol/l)	Amino acids	Aromatic amino acids	Tyrosine (mmol/l)	Tyrosine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
ace	3505	-0.000454122564567871	0.000423942764977389	0.284158635506963	-0.00128505038392355	0.000376805254787811	Acetate (mmol/l)	Ketone bodies	Ketone bodies	Acetate (mmol/l)	Acetate	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
bohbut	3505	-0.00364050565725266	0.00195460715572243	0.0626128301210221	-0.00747153568246862	0.000190524367963303	3-hydroxybutyrate (mmol/l)	Ketone bodies	Ketone bodies	Beta-hydroxybutyrate (mmol/l)	Beta-hydroxybutyrate	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
crea	3505	0.000378388653518757	0.000170466789025557	0.0265016245790959	4.42737470286653e-05	0.000712503560008849	Creatinine (mmol/l)	Fluid balance	Fluid balance	Creatinine (mmol/l)	Creatinine	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
alb	3505	-5.73835289242833e-06	7.44673215613505e-05	0.938581277369646	-0.000151694303152675	0.000140217597367819	Albumin  (signal area)	Fluid balance	Fluid balance	Albumin (signal area)	Albumin	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
gp	3505	0.0662531514627707	0.0025059965504856	1.40118305474377e-140	0.0613413982238189	0.0711649047017225	Glycoprotein acetyls, mainly a1-acid glycoprotein (mmol/l)	Inflammation	Inflammation	Glycoprotein acetyls (mmol/l)	Glycoprotein acetyls	no	whr	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlp	3505	2.51408705470686e-11	1.50104629104742e-12	1.25072671797122e-60	2.21988198166157e-11	2.80829212775215e-11	Concentration of chylomicrons and extremely large VLDL particles (mol/l)	Lipoprotein subclasses	Extremely large VLDL	Particle concentration (mol/l)	Particle concentration	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldll	3505	0.00557623518457667	0.000324175745191314	1.01254216489409e-63	0.00494085072400169	0.00621161964515165	Total lipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total lipids (mmol/l)	Total lipids	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlpl	3505	0.000679290456840688	4.00850906397413e-05	5.7166148171839e-62	0.000600723679186795	0.000757857234494581	Phospholipids in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlc	3505	0.00100676430352993	5.90295520817813e-05	1.025427207071e-62	0.000891066381449639	0.00112246222561022	Total cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Total cholesterol (mmol/l)	Total cholesterol	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlce	3505	0.0005464940575175	3.27672120565873e-05	3.75751121455062e-60	0.000482270321886589	0.000610717793148411	Cholesterol esters in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Cholesterol esters (mmol/l)	Cholesterol esters	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldlfc	3505	0.000459704167062304	2.74160588196024e-05	9.33384117473232e-61	0.000405968691775883	0.000513439642348725	Free cholesterol in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Free cholesterol (mmol/l)	Free cholesterol	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xxlvldltg	3505	0.00388839282013917	0.000226443447403584	1.62342420098698e-63	0.00344456366322815	0.00433222197705019	Triglycerides in chylomicrons and extremely large VLDL (mmol/l)	Lipoprotein subclasses	Extremely large VLDL	Triglycerides (mmol/l)	Triglycerides	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlp	3505	1.47332259832345e-10	8.74934120005419e-12	3.05674520776919e-61	1.30183551080239e-10	1.64480968584451e-10	Concentration of very large VLDL particles (mol/l)	Lipoprotein subclasses	Very large VLDL	Particle concentration (mol/l)	Particle concentration	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldll	3505	0.0149900004988267	0.000865684093435888	1.62859735842227e-64	0.0132932596756924	0.016686741321961	Total lipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Total lipids (mmol/l)	Total lipids	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
xlvldlpl	3505	0.00246727302388868	0.000143857232470048	2.25676104219346e-63	0.00218531284824739	0.00274923319952997	Phospholipids in very large VLDL (mmol/l)	Lipoprotein subclasses	Very large VLDL	Phospholipids (mmol/l)	Phospholipids	no	bf	adults	model2	maternal/own_education + ever smoked + frequency alcohol + diet
